软件信息开发公司销售一个产品产品公司免费客户一台那台不好购进产品进项抵扣现在公司客户那台增值税更换台要视同销售直接销售费用目前质量问题免费更换产品并未明文规定前期销售额一部分不再征收增值税增值税暂行条例实施细则第四条规定自产货物无偿赠送单位视同销售货物贵司客户更换那台产品视同销售缴纳增值税避免重复缴纳税款建议贵司退货程序重新销售货物处理这样的话货物质量原因发生退回公告201647规定开具发票冲减销售收入销售货物重新开具增值税发票缴纳税款,增值税
加计扣除研发费用人工费用直接从事研发工作人员高新技术企业认定两条具有大专专科以上学历全年累计工作183申报研发加计扣除人工费用是否考虑条件财政部科技部完善研究开发费用税前加计扣除政策通知财税2015119规定企业开展研发活动实际发生研发费用形成无形资产计入当期损益按规定据实扣除基础本年度实际发生额50%本年度纳税所得额扣除形成无形资产无形资产成本150%税前摊销研发费用具体范围包括人员人工费用直接从事研发活动人员工资薪金基本基本医疗保险失业保险费工伤保险生育保险费住房公积金外聘研发人员劳务费用申报加计扣除研发费用人工费用企业发生符合财税2015119规定人员人工费用加计扣除高新技术企业发生人员人工费用加计扣除贵司满足研发费用加计扣除条件即可需要考虑高新技术企业认定条件,企业所得税
进项发票属于金属制品扭力扳手客户销项名称金属制品力锯扳手税务风险当前税法规定进项销项商品名称必须一一对应贵司开具发票实际销售商品一致符合业务真实合理情况认为存有税务风险,增值税
认定统借借款统借借款分割利息是否需要开具发票统借业务企业集团企业集团核心企业金融机构借款对外发行债券取得资金资金分拨下属单位包括独立核算单位独立核算单位下同下属单位收取用于归还金融机构债券购买方本息业务企业集团金融机构借款对外发行债券取得资金集团所属财务公司企业集团集团下属单位签订统借贷款合同分拨资金企业集团集团下属单位收取本息转付企业集团企业集团统一归还金融机构债券购买方业务统借业务企业集团企业集团核心企业集团所属财务公司高于支付金融机构借款利率水平支付债券票面利率水平企业集团集团下属单位收取利息免征增值税统借方向资金使用单位收取利息高于支付金融机构借款利率水平支付债券票面利率水平全额缴纳增值税统借业务免征增值税必须符合以下三个条件资金借贷双方属于同一企业集团由统借方对外借款发行债券统一取得资金资金分拨下属单位借款企业签订统借贷款合同分拨借入资金借款企业收取利息利率高于支付金融机构利率债券票面利率水平不能符合上述三个条件不能享受免征增值税优惠统借业务集团总公司下属单位收取利息需要开具增值税普通发票下属单位税前扣除,综合
公司接受转让过来股权150公司没有体现现在税局查说补缴25%补缴描述贵司无偿受让股权应该捐赠所得缴纳企业所得税无偿转让股权涉及定价偏低问题税务机关调整定价权力,企业所得税
重组发生前后分步资产股权进行交易是否一项企业重组交易进行税务处理财政部企业重组业务企业所得税处理若干问题通知财税200959规定企业重组发生前后连续12分步资产股权进行交易实质重于形式原则上述交易一项企业重组交易进行处理发布企业重组业务企业所得税管理办法公告公告2010规定通知第十条规定若同一项重组业务涉及连续12分步交易两个纳税年度当事各方第一步交易完成预计整个交易符合特殊性税务处理条件协商一致选择特殊性税务处理第一步交易完成适用特殊性税务处理主管税务机关审核资料符合条件认可适用特殊性税务处理第二年进行一步交易按本办法要求准备相关资料确认适用特殊性税务处理规定上述跨年度分步交易当事方首个纳税年度不能预计整个交易是否符合特殊性税务处理条件适用一般性税务处理纳税年度交易完成适用特殊性税务处理调整纳税年度企业所得税年度申报表涉及多缴税款主管税务机关退税抵缴当年应纳税款财税200959财政部企业重组业务企业所得税处理若干问题通知公告2010发布企业重组业务企业所得税管理办法公告,企业所得税
大病公司给予几万元关爱企业缴纳税金国税发1998155员工疾病导致家庭生活困难职工福利形式发放无需代扣代缴企业所得税职工福利费限额税前扣除企业额外员工进行补贴属于生活困难支持福利费用需要此笔关爱并入工资薪金代扣代缴工资形式企业所得税税前扣除即可相关规定实施条例第十四条税法第四条第四项所说福利费国家有关规定企业事业单位国家机关社会团体提留福利费工会经费支付生活补助费所说救济金各级人民政府民政部门支付生活困难补助费生活补助费范围确定问题通知国税发1998155近据地区反映实施条例第十四条所说福利费工会经费支付生活补助费缺乏明确范围实际执行难以具体界定各地掌握尺度统一明确规定以利执行研究明确上述生活补助费特定事件原因纳税人家庭正常生活造成一定困难任职单位国家规定提留福利费经费中向支付临时性生活困难补助,综合
所得12申报储蓄存款企业债券利息所得申报口径明确所得12万元自行纳税申报口径通知国税函20061200第一条第四款规定储蓄存款利息所得企业债券利息所得视为纳税人实际取得所得年度所得国税函20061200明确所得12万元自行纳税申报口径通知第一条,个人所得税
员工必须缴纳社会保险社会保险规定用人单位责任义务员工缴纳社会保险项目主要包括养老保险医疗保险工伤保险失业保险生育保险五个项目常说五险相关规定社会保险主席令35第十条职工应当参加基本养老保险用人单位职工共同缴纳基本职工应当参加职工基本医疗保险用人单位职工国家规定共同缴纳基本医疗保险职工应当参加工伤保险用人单位缴纳工伤保险职工缴纳工伤保险职工应当参加失业保险用人单位职工国家规定共同缴纳失业保险费职工应当参加生育保险用人单位国家规定缴纳生育保险费职工缴纳生育保险费,个人所得税
提供贷款服务按期计收利息结息当日计收利息收入缴纳增值税改增试点若干征管问题公告公告201653银行提供贷款服务按期计收利息结息当日计收利息收入计入结息所属销售额现行规定计算缴纳增值税公告2016日起施行公告201653改增试点若干征管问题公告,增值税
税率调整取得发票抵扣抵扣税率调整影响调整之前取得进项抵扣取得17%税率发票票面税额抵扣,增值税
通过企业网银汇入公司账户是否此份银行汇款回单收款凭证必须开具收据办公厅发布企业所得税税前扣除凭证管理办法公告公告201828第十条企业境内发生支出项目属于应税项目单位开具发票以外外部凭证税前扣除凭证内部凭证税前扣除凭证建议贵司外部凭证收据入账,企业所得税
一批商品增值税专票10%税率企业经营提供一项技术服务需要这批商品商品技术服务一部分服务费6%征收增值税合同应该注意环节保证合同税率6%税率描述贵司销售行为符合混合销售条件尽量保证销售服务缴纳6%增值税财税201636第四十条判断需要贵司经营范围中有技术服务项目贵司签订合同时要技术服务为主商品服务完成商品价值整体技术服务费用不宜过高税务机关认为销售商品为主风险一般来说满足条件认为应该提供服务缴税实务个别情况可能税务机关认为商品金额过大商品部分销售货物缴纳注意只能尽量降低税务风险相关规定全面推开营业税改征增值税试点通知财税201636第四十条一项销售行为涉及服务涉及货物混合销售从事货物生产批发零售单位个体工商户混合销售行为销售货物缴纳增值税单位个体工商户混合销售行为销售服务缴纳增值税本条从事货物生产批发零售单位个体工商户包括从事货物生产批发零售为主兼营销售服务单位个体工商户在内,增值税
代征20%养老保险保险是否一起征收征收退休返聘职工税局强制企业缴纳20%养老保险社险是否强制缴纳应该社保项目一并征收实际操作各地会否差异社保缴纳比例是否降低未知数建议目前情况之前处理方法尽量合规调整劳动法七十二条规定社会保险基金保险类型确定资金来源实行社会统筹用人单位劳动者必须依法参加社会保险缴纳用人单位而言缴纳社保法定义务无法规避正规单位签订劳务合同单位必须缴纳社保伴随规定缴纳社保相关规定社会保险主席令第三十五第五十八用人单位应当用工之日起三十日内为职工社会保险经办机构申请办理社会保险登记未办理社会保险登记社会保险经办机构核定应当缴纳自愿参加社会保险雇工个体工商户用人单位参加社会保险非全日制从业人员灵活就业人员应当社会保险经办机构申请办理社会保险登记国家建立全国统一社会保障号码社会保障号码公民身份号码规范缴费基数问题通知劳社险中心200660工资总额计算口径文件规定工资总额单位一定时期直接支付单位职工劳动报酬总额计时工资计件工资奖金加班加点工资特殊情况支付工资津贴补贴组成劳动报酬总额包括职工工资总额职工生活费聘用留用离退休人员劳动报酬外籍港澳台人员劳动报酬聘用从业人员劳动报酬认真贯彻执行工资总额组成规定通知统制1990工资总额计算明确解释单位支付职工劳动报酬规定支付工资不论是计入成本计入成本不论是国家规定列入计征奖金税项目列入计征奖金税项目列入工资总额计算范围,个人所得税
种植免征企业所得税证件免征海南地税涉税事项办理一次性告知资料规定从事渔业项目所得减免征收企业所得税携带以下资料地税大厅减免备案企业所得税优惠事项备案免填单有效期远洋渔业企业资格证书复印件从事远洋捕捞业务从事农作物新品种选育认定证书复印件从事农作物新品种选育海南地税涉税事项办理一次性告知资料,企业所得税
建设期间是否工程必须第三方监理事务所工程审计是否需要第三方监理选择工厂建设性质建设工程必须实行监理以下几类国家重点建设工程国家重点建设项目管理办法确定国民经济社会发展重大影响骨干项目大中型功用事业工程项目总投资额3000万元供水供电供气供热市政工程项目科技教育文化项目体育旅游商业项目卫生社会福利项目公用事业项目成片开发建设住宅小区工程建筑面积万平方米住宅建设工程利用外国政府国际组织贷款援助资金工程包括使用世界银行国际组织贷款资金项目使用国外政府及其机构贷款资金项目使用国际组织国外政府援助资金项目国家规定必须实行监理工程项目总投资额3000万元关系社会公共利益公众安全交通运输水利建设城市基础设施生态环境保护信息产业能源基础设施项目学校影剧院体育场馆项目工程审计方面选择参考非政府投资建设项目规模较大涉及利害关系人必须进行工程造价审计房开企业开发房地产企业建造自用建设项目企业决定是否审计建设项目必须具备一定规模需要审计政府机关搭建一个简易车棚造价1000需要审计,综合
流转农户收到地租是否文件规定农民出租承包地取得租金需要财产租赁缴纳了解部分地区税务机关给出优惠政策免征农民出租土地所得税未查广西省类似政策文件建议咨询主管税务机关,综合
甲方乙方签署工程项目甲方发包乙方材料施工过程甲方直接资金发给工人出现乙方发票金额实际收款金额差异代发工资部分违背增值税专用发票三流合一规定严格来说方向工人发放报酬属于劳务报酬所得工人应向贵司开具增值税发票贵司凭票入账代扣代缴方向乙方支付建筑款项方向甲方开具建筑服务增值税发票描述工人工资本应乙方发放甲方支付建筑服务款项乙方乙方甲方开具全额发票目前甲方工资剥离单独支付工人导致发票金额实际收款一致存在税务风险贵司合同明确约定工资甲方代付减小税务风险甲方代付工资履行代扣代缴义务,综合
协议人员劳务派遣人员是否计入单位职工工资企业工资薪金职工福利费支出税前扣除问题公告公告201534第三条规定企业接受外部劳务派遣用工实际发生费用两种情况按规定税前扣除协议合同约定直接支付劳务派遣公司费用劳务费支出直接支付员工费用工资薪金支出职工福利费支出属于工资薪金支出费用准予计入企业工资薪金总额基数计算各项相关费用扣除企业接受外部劳务派遣用工支出税前扣除上述规定执行公告201534企业工资薪金职工福利费支出税前扣除问题公告,个人所得税
转让费一次性费用摊销问题描述店铺转让费描述清楚两种情况分析店铺转让费店铺经营权转让财税201636销售服务无形资产不动产注释第二条规定权益无形资产包括基础设施资产经营权公共事业特许权配额经营权包括特许经营权连锁经营权经营权这种情况税务无形资产处理进行摊销店铺转让费租入店铺到期店铺转租附带装修家具收取转让费这种情况目前税务明确规定处理各地税务机关把握实务转让具体内容装修费家具标准纳税收取款项一方应该具体内容进行相对项目税务处理无法直接判定费用摊销,增值税
境内注册居民企业办理临时税务登记时限携带资料规定税务机关核发哪类税务登记证件印发境外注册中资控股居民企业所得税管理办法试行公告公告201145第十三条规定境内注册居民企业应当收到居民身份认定书之日起30内向主管税务机关提供以下资料申报办理税务登记主管税务机关核发临时税务登记证副本居民身份认定书境外注册登记证件税务机关要求提供资料公告201145印发境外注册中资控股居民企业所得税管理办法试行公告第十三条,企业所得税
特定事项捐赠支出据实全额企业所得税税前扣除企业所得税执行若干税务处理问题通知国税函2009202规定特定事项捐赠税前扣除问题企业发生汶川地震灾后重建举办北京奥运会上海世博会特定事项捐赠财政部海关总署支持汶川地震灾后恢复重建税收政策问题通知财税2008104财政部2010上海世博会税收政策问题通知财税2005180相关规定据实全额扣除企业发生捐赠企业所得税法第九条实施条例第五十一五十二五十三条规定计算扣除财政部海关总署支持舟曲灾后恢复重建税收政策问题通知财税2010107规定鼓励社会各界支持抢险救灾灾后恢复重建税收政策2010日起企业通过公益性社会团体县级人民政府及其部门灾区捐赠允许当年企业所得税当年全额扣除税收政策执行期限税收优惠政策未注明具体期限一律执行20121231国税函2009202企业所得税执行若干税务处理问题通知财税2010107财政部海关总署支持舟曲灾后恢复重建税收政策问题通知,企业所得税
成品油开具增值税专用是否需要成品油一样对应进项库存公告2018所述开具成品油发票需要相应成品油开具模块进行模块需要对应成品油专用发票海关进口消费税专用缴款推论开具成品油发票无需指定成品油开具模块进行无需对应进项发票相关规定成品油消费税征收管理问题公告公告2018加强汽油柴油航空煤油石脑油溶剂油润滑油燃料油成品油消费税征收管理维护公平税收秩序营造良好营商环境现将问题公告成品油发票通过增值税发票管理系统成品油发票开具模块开具成品油发票销售汽油柴油航空煤油石脑油溶剂油润滑油燃料油成品油开具增值税专用发票以下成品油专用发票增值税普通发票成品油经销企业某一商品服务税收分类编码油品开具成品油发票总量大于取得成品油专用发票海关进口消费税专用缴款对应同一商品服务税收分类编码油品总量成品油经销企业开具成品油发票登陆增值税发票选择确认平台确认取得成品油专用发票海关进口消费税专用缴款信息通过成品油发票开具模块下载上述信息,增值税
从事广告行业定额个体户本月营业收入超过需要缴纳增值税以外需要缴纳税种从事广告行业定期定额征收个体户地税涉及税种税率城市维护建设税率7%5%1%教育费附加费率3%地方教育附加费率2%纳税销售额营业额超过万元季度纳税季度销售额营业额超过万元缴纳义务人免征教育费附加地方教育附加核定征收附征1.5%纳税人是否涉及税种主管具体经济行为确认,综合
材料生产产品部分出口出口产品生产产品总量不知关税进口增值税处理进料加工国内外贸经营权单位外汇购买进口部分原料材料辅料元器件配套包装物料加工成品半成品返销出口国外市场业务进口即可享受免税出口以后享受退税提前海关申请进料加工手册免税证明进料加工增值税进料加工业务进口料件一般免征增值税出口免税进口料件这部分对应进项税额存在退还计算免抵退税时计算一个免抵退税额不得免征抵扣税额减额进料加工关税加工后复出口数量免征进口关税出口这部分材料免征出口关税海关凭盖主管出口退税税务机关印章经贸主管部门批件办理进口料件登记手册加工货物出口下列规定计算退税外贸企业进料加工贸易方式减税进口转售企业加工应先填具进料加工贸易申请表报经主管出口退税税务机关同意申报表报送主管征税税务机关开具增值税专用发票按规定税率计算注明销售料件税额主管出口企业征税税务机关这部分销售料件销售发票注明缴税计征入库主管退税税务机关出口企业办理出口退税出口货物规定退税率计算税额税额抵扣进料加工出口货物计算退税公式出口税额出口货物应退税额销售进口料件缴税销售进口料件缴税当期进口料件金额税率海关进口料件实征增值税税款生产企业进料加工贸易方式进口加工出口进口料件应先海关核准进料加工登记手册填具进料加工贸易申请表报经主管出口退税税务机关同意盖章申报表报送主管征税税务机关准许计征加工成品增值税这部分进口按规定征税税率计算税额予以抵扣货物出口主管退税税务机关计算退税免税额应对这部分进口料件按规定退税率计算税额并予扣减实行先征后退办法计算退税生产企业计算公式当期应纳税额当期内销货物销项税金当期出口货物离岸价外汇人民币牌价征税税率当期进项税额当期海关核销免税进口料件组成计税价格征税税率当期应退税额当期出口货物离岸价外汇人民币牌价退税率当期海关核销免税进口料件组成计税价格退税税率实行办法计算退税生产企业计算公式当期不予抵扣退税税额当期出口货物离岸价外汇人民币牌价征税税率退税率当期海关核销免税进口料件组成计税价格征税退税率退税计算具体步骤公式参照生产企业自营出口退税办法资质要求经营必须主管部门授权主管部门批准具有外贸出口经营权进出口公司单位不得经营外汇购进进口原料零部件必须加工成品出口进口料件加工成品所有权经营经营自负盈亏,综合
外派员工分支机构缴纳保险人员工资处理个税申报主席令48第八条规定所得人为纳税义务人支付所得单位扣缴义务人规定外派员工工资贵司直接发放贵司需要代扣代缴申报委托分公司公司发放工资购买社保委托公司代扣代缴合规角度建议贵司工资社保不要分开一个地方处理相关规定主席令48第八条所得人为纳税义务人支付所得单位扣缴义务人个人所得超过国务院规定数额两处取得工资薪金所得没有扣缴义务人具有国务院规定情形纳税义务人应当国家规定办理纳税申报扣缴义务人应当国家规定办理全员全额扣缴申报,综合
属于兼营不动产租赁项目物业管理业务一般计税业务商业公司香港明星香港经纪公司大陆没有演出支付演出税后30化妆头饰税收20公司应该开票纳税支付方贵司需要开具发票应该开具发票贵司贵司税务机关合同备案代扣代缴增值税增值税附加所得税,综合
药店会计现在进货收到很多增值税发票药店销售销售不要发票核算消费者很多不要发票贵司销售额确认开票收入计算销项税额申报增值税只开发票报税贵司取得进货增值税发票专票进项税额销项税额抵扣,综合
公司境内母公司高新技术企业公司公司香港全资子公司公司是非居民企业公司上缴利润股息分红香港境内缴纳利得税回到境内母公司15%缴纳企业所得税问题描述公司享受企业所得税优惠税率公司取得境外全资子公司股息红利企业优惠税率15%缴纳企业所得税25%计算抵免境外已经缴纳企业所得税税额,企业所得税
居民企业按期汇算清缴是否加收滞纳金印发居民企业所得税汇算清缴管理办法通知国税发2009规定法律责任企业按规定期限办理所得税汇算清缴主管税务机关责令限期办理发生税款滞纳税收征管法规定加收滞纳金国税发2009印发居民企业所得税汇算清缴管理办法通知,企业所得税
建筑安装单位工程开工之前规定办理相关手续税务处罚印发建筑安装征收管理暂行办法通知国税发1996127第五条规定领取营业执照承揽建筑安装工程作业单位主管税务机关工程规模责令缴纳一定数额纳税保证金规定期限内结清税款退还纳税保证金逾期结清税款纳税保证金抵缴应纳税款滞纳金国税发1996127印发建筑安装征收管理暂行办法通知第五条,个人所得税
8000主席令第四十八第三条规定税率工资薪金所得适用超额累进税税率百分之三第六条规定纳税所得额计算工资薪金所得每月收入额减除费用三千五百元后余额纳税所得额实施条例600规定国家规定单位缴付缴付基本基本医疗保险失业保险费住房公积金纳税义务人纳税所得额扣除工资薪金所得上述规定计算主席令201148国务院令2011600国务院修改实施条例决定,个人所得税
增值税专用发票定罪转发适用惩治虚开伪造非法出售增值税专用发票犯罪决定若干问题解释通知国税发1996210规定决定第一条规定虚开增值税专用发票构成虚开增值税专用发票虚开税款数额万元虚开增值税专用发票致使国家税款骗取5000应当依法定罪处罚虚开税款数额10万元属于虚开税款数额较大具有下列情形之一属于严重情节虚开增值税专用发票致使国家税款骗取万元具有严重情节虚开税款数额50万元属于虚开税款数额巨大具有下列情形之一属于特别严重情节虚开增值税专用发票致使国家税款骗取30万元虚开税款数额接近巨大严重情节具有特别严重情节利用虚开增值税专用发票实际抵扣税款骗取出口退税100万元属于骗取国家税款数额特别巨大造成国家税款损失50万元侦查终结无法追回属于国家利益造成特别重大损失利用虚开增值税专用发票骗取国家税款数额特别巨大国家利益造成特别重大损失情节特别严重基本内容虚开增值税专用发票犯罪分子骗取税款犯罪分子应当虚开税款数额实际骗取国家税款数额承担刑事责任利用虚开增值税专用发票抵扣税款骗取出口退税应当决定第一条规定定罪处罚手段骗取国家税款仍应惩治偷税抗税犯罪补充规定规定定罪处罚,增值税
预收款方式提供建筑服务预缴增值税纳税人提供建筑服务取得预收款收到预收款取得预收款扣除支付分包款后余额本条第三款规定预征预缴增值税现行规定建筑服务发生地预缴增值税项目纳税人收到预收款建筑服务发生地预缴增值税现行规定无需建筑服务发生地预缴增值税项目纳税人收到预收款机构所在地预缴增值税适用一般计税方法计税项目预征率为2%适用简易计税方法计税项目预征率为3%公告企业包括公司公司制企业法人企业分支机构个人独资企业合伙企业企业,增值税
准备同期资料签订执行成本分摊协议准备成本分摊协议特殊事项文档文档包括内容完善关联申报同期资料管理事项公告公告201642第十六条规定成本分摊协议特殊事项文档包括以下内容成本分摊协议副本参与方之间达成实施成本分摊协议协议参与方使用协议成果情况支付金额形式支付金额参与方之间分配方式本年度成本分摊协议参与方加入退出情况包括加入退出参与方名称国家关联关系加入支付退出补偿金额形式成本分摊协议变更终止情况包括变更终止原因形成协议成果处理分配本年度成本分摊协议发生成本总额构成情况本年度参与方成本分摊情况包括成本支付金额形式对象作出接受补偿支付金额形式对象本年度协议预期收益实际收益比较作出调整预期收益计算包括计量参数选取计算方法改变理由公告201642完善关联申报同期资料管理事项公告,企业所得税
经营企业销售生物制品征收增值税药品经营企业销售生物制品增值税问题公告公告201220规定属于增值税一般纳税人药品经营企业销售生物制品选择简易办法生物制品销售额3%征收率计算缴纳增值税药品经营企业取得食品药品监督管理部门颁发药品经营许可证获准从事生物制品经营药品批发企业药品零售企业属于增值税一般纳税人药品经营企业销售生物制品选择简易办法计算缴纳增值税36不得变更计税方法公告2012日起施行公告201220药品经营企业销售生物制品增值税问题公告,增值税
注册安防公司注册资本退伍军人创业优惠财政部自主择业军队转业干部税收政策问题通知财税200326第一条规定从事个体经营军队转业干部主管税务机关批准领取税务登记证之日起年内免征第四条自主择业军队转业干部必须持有部队颁发转业证件符合上述条件军队转业干部从事个体经营领取税务登记证之日起年内免征财税200326财政部自主择业军队转业干部税收政策问题通知第一条,个人所得税
互联网行业成本主要技术员工工资渠道支出一般业务内部技术解决渠道支出费用很少每个利润大概达到70%左右导致账面利润税负合理方法解决问题描述贵司成本支出增值税方面贵司销售超过500万元建议办成小规模纳税人3%缴纳增值税企业所得税方面建议公司迁移西部地区申请高新技术企业符合条件享受优惠税率15%缴纳企业所得税利润100以下享受小型微利企业优惠政策贵司实际情况条件多种方式实现税负降低,综合
企业企业所得税优惠政策企业所得税法主席令63规定创业投资企业从事国家需要重点扶持鼓励创业投资投资额一定比例抵扣纳税所得额企业所得税法实施条例512规定企业所得税法抵扣纳税所得额创业投资企业采取股权投资方式投资未上市中小高新技术企业投资额70%股权持有当年抵扣创业投资企业纳税所得额当年不足抵扣以后纳税年度结转抵扣实施创业投资企业所得税优惠问题通知国税发200987第二条规定创业投资企业采取股权投资方式投资未上市中小高新技术企业24符合以下条件中小高新技术企业投资额70%股权持有当年抵扣创业投资企业纳税所得额当年不足抵扣以后纳税年度结转抵扣财政部国家自主创新示范区税收试点政策推广全国范围实施通知财税2015116规定有限合伙制创业投资企业法人合伙人企业所得税政策201510日起全国范围有限合伙制创业投资企业采取股权投资方式投资未上市中小高新技术企业24有限合伙制创业投资企业法人合伙人未上市中小高新技术企业投资额70%抵扣法人合伙人有限合伙制创业投资企业分得纳税所得额当年不足抵扣以后纳税年度结转抵扣财政部创业投资企业天使投资税收试点政策通知财税201738规定税收试点政策公司制创业投资企业采取股权投资方式直接投资种子初创期科技型企业以下简称初创科技型企业24下同投资额70%股权持有当年抵扣公司制创业投资企业纳税所得额当年不足抵扣以后纳税年度结转抵扣有限合伙制创业投资企业以下简称合伙创投企业采取股权投资方式直接投资初创科技型企业合伙创投企业合伙人以下方式处理法人合伙人初创科技型企业投资额70%抵扣法人合伙人合伙创投企业分得所得当年不足抵扣以后纳税年度结转抵扣主席令200763企业所得税法国务院令2007512企业所得税法实施条例国税发200987实施创业投资企业所得税优惠问题通知财税2015116财政部国家自主创新示范区税收试点政策推广全国范围实施通知,企业所得税
销售价格法销售价格法可比性分析内容发布特别纳税调查调整相互协商程序管理办法公告公告2017规定第十八条销售价格法关联方购进商品销售关联方价格减去可比关联交易毛利金额关联方购进商品公平成交价格计算公式公平成交价格销售关联方价格可比关联交易毛利率可比关联交易毛利率可比关联交易毛利可比关联交易收入净额100%销售价格法一般适用销售者商品进行改变外形性能结构更换商标实质性增值加工简单加工单纯购销业务销售价格法可比性分析应当特别考察关联交易与非关联交易企业执行功能承担风险使用资产合同条款差异影响毛利率因素具体包括营销分销产品保障服务功能存货风险机器设备价值使用年限无形资产使用价值价值营销无形资产批发零售环节商业经验会计处理管理效率关联交易与非关联交易方面存在重大差异应当差异毛利率影响进行合理调整无法合理调整应当选择合理转让定价方法公告2017发布特别纳税调查调整相互协商程序管理办法公告,企业所得税
事业单位社会团体实行内部退养办法人员取得内退收入缴纳政策问题通知国税发199958第一条规定实行内部退养办理内部退养手续法定离退休年龄之间从原任职单位取得工资薪金属于离退休工资工资薪金所得项目计征办理内部退养手续任职单位取得一次性收入办理内部退养手续法定离退休年龄之间所属月份进行平均领取当月工资薪金所得合并减除当月费用扣除标准余额基数确定适用税率月工资薪金加上取得一次性收入减去费用扣除标准适用税率计征办理内部退养手续法定离退休年龄之间重新就业取得工资薪金所得从原任职单位取得一月份工资薪金所得合并依法自行主管税务机关申报缴纳国税发199958政策问题通知第一条,个人所得税
我司劳务开具增值税发票需要代扣代缴劳务人员税局开发票附加税上面显示个税一个点算是预征通常自行税务机关申请开发票缴纳各地执行情况需视具体情况而论贵司要求提供完税证明复印件能够证明缴纳个税资料明确全额缴纳不用代扣代缴缴纳一部分预征贵司需要汇算清缴代扣代缴剩余税局代开劳务发票附加税一个点预征企业支付所得代扣代缴差额部分,个人所得税
充值卡不能报销有没有正式文件准则规定描述理解了解电话费充值卡不能报销正式文件准则规定电话费充值卡能否报销企业内部管理决定税法所得税税前扣除需要取得相关正式发票,企业所得税
部分外地员工薪资社保外包第三方外包工资直接职工工资薪酬劳务报酬社保公积金处理计入劳务报酬人员工资公司员工应当计入劳务费核算外包人员缴纳社保公积金分为两种情况公司代为支付实际支出劳务公司应当计入应收款公司承担社保公积金应当计入劳务报酬总额进行核算,个人所得税
产品无偿赠送是否交税增值税暂行条例第四条规定自产委托加工购进货物无偿赠送单位视同销售货物企业所得税法实施条例规定企业发生货币资产交换货物财产劳务用于捐赠偿债赞助集资广告样品职工福利利润分配用途应当视同销售货物转让财产提供劳务国务院财政税务主管部门另有规定根据上述规定工厂产品无偿赠送工厂视同销售缴纳增值税企业所得税工厂自产产品无偿赠送给需要所得代扣代缴以自产产品市场销售价格确定应税所得,增值税
对非股东自然人借款本金30到期合同规定借款利息本金到期日一次性支付公司31签订补充协议自然人本金利息予以豁免请问部分利息公司一定需要开具发票开票收入申报处理公司确认收入账务核算所得税处理描述贵司利息部分一定需要开具发票开具发票开票收入申报处理账务通过营业支出核算营业支出应收款贵司主动豁免债务人债务认为应该税前扣除,综合
外购货物赔偿需要视同销售缴税增值税暂行条例实施细则第四条规定单位下列行为视同销售货物自产委托加工购买货物无偿赠送购进货物用于赔偿属于无偿赠送无偿赠送视同销售需要缴纳增值税,综合
现金工资明年税务社保操作需要进一步了解一下现金工资贵司入账体现员工工资入账员工提供发票依旧实数员工申报缴纳个税新政出台国地税合并银行社保数据共享相应社保监管势必会之前更为严格建议工资申报个税基数社保保持一致减少企业税务风险相关规定主席令48第八条所得人为纳税义务人支付所得单位扣缴义务人个人所得超过国务院规定数额两处取得工资薪金所得没有扣缴义务人具有国务院规定情形纳税义务人应当国家规定办理纳税申报扣缴义务人应当国家规定办理全员全额扣缴申报社会保险主席令第三十五第五十八用人单位应当用工之日起三十日内为职工社会保险经办机构申请办理社会保险登记未办理社会保险登记社会保险经办机构核定应当缴纳自愿参加社会保险雇工个体工商户用人单位参加社会保险非全日制从业人员灵活就业人员应当社会保险经办机构申请办理社会保险登记国家建立全国统一社会保障号码社会保障号码公民身份号码,个人所得税
港澳台居民储蓄存款利息所得缴纳规定外籍港澳台居民储蓄存款利息所得适用协定税率问题补充通知国税函2007872规定外籍港澳台居民中国境内取得储蓄存款利息所得居民地区我国内地签订税收协定包括内地签订税收安排规定税率低于我国法律法规规定税率享受协定待遇但须提交享受税收协定待遇申请表协定税率高于我国法律法规规定税率我国法律法规规定税率执行通知外籍港澳台居民第一条第二款税收协定规定中国境内取得所得缴纳通知附件协定税率国税发1999201国税发200031文件附表汇总更新主席令200785第一条第二款规定中国境内住所居住住所境内居住不满一年中国境内取得所得本法规定缴纳国税函2007872外籍港澳台居民储蓄存款利息所得适用协定税率问题补充通知,个人所得税
不动产投资需交税费税率未说明企业投资两种情况答复供参考不动产对外投资增值税增值税附加增值税3%教育费附加增值税税额3%城建税城区增值税税额7%财产转让税率20%住宅税率10%土地增值税四级超率累进税地区采取核定征收个人住房免征土增印花税税率住宅免征企业不动产对外投资增值税附加增值税税率11%教育费附加增值税税额3%城建税城区增值税税额7%土地增值税四级超率累进税企业所得税25%印花税相关规定财政部调整房地产交易环节税收政策通知财税2008137第三条销售住房暂免征收土地增值税土地增值税暂行条例第十条条例第七条四级超率累进税每级增值额超过扣除项目金额比例包括比例计算土地增值税税额增值额乘以适用税率减去扣除项目金额乘以速算扣除系数简便方法计算具体公式增值额超过扣除项目金额50%土地增值税税额增值额30%增值额超过扣除项目金额50%超过100%土地增值税税额增值额40%扣除项目金额5%增值额超过扣除项目金额100%超过200%土地增值税税额增值额50%扣除项目金额15%增值额超过扣除项目金额200%土地增值税税额增值额60%扣除项目金额35%公式5%15%35%速算扣除系数,综合
